year,geo_name,geo,some_college
2016,"Craig County","05000US40035",0.444
2016,"Perry County","05000US18123",0.444
2015,"Prairie County","05000US05117",0.444
2016,"Toombs County","05000US13279",0.444
2016,"Livingston County","05000US29117",0.444
2017,"Rockcastle County","05000US21203",0.444
2017,"Washington County","05000US18175",0.444
2016,"Simpson County","05000US28127",0.444
2017,"Reynolds County","05000US29179",0.444
2016,"Westmoreland County","05000US51193",0.444
2015,"Butler County","05000US01013",0.444
2017,"Green County","05000US21087",0.444
2015,"Maverick County","05000US48323",0.444
2015,"Washington County","05000US12133",0.443
2016,"Williamsburg County","05000US45089",0.443
2017,"Newton County","05000US05101",0.443
2017,"Pemiscot County","05000US29155",0.443
2017,"Walker County","05000US48471",0.443
2016,"Unicoi County","05000US47171",0.443
2017,"Jackson County","05000US12063",0.443
2017,"Matagorda County","05000US48321",0.443
2016,"Cibola County","05000US35006",0.443
2016,"Mineral County","05000US54057",0.443
2017,"Calhoun County","05000US12013",0.443
2017,"Grady County","05000US13131",0.443
2017,"Cook County","05000US13075",0.443
2015,"Livingston County","05000US29117",0.443
2015,None,"05000US02201",0.443
2016,"Palo Pinto County","05000US48363",0.443
2017,"Saluda County","05000US45081",0.443
2017,"Toombs County","05000US13279",0.443
2015,"Mifflin County","05000US42087",0.443
2015,"Crawford County","05000US29055",0.443
2015,"Dallas County","05000US01047",0.443
2017,"Lincoln County","05000US47103",0.443
2017,"Atoka County","05000US40005",0.442
2017,"Switzerland County","05000US18155",0.442
2017,"Collingsworth County","05000US48087",0.442
2017,"Terrell County","05000US48443",0.442
2015,"Douglas County","05000US29067",0.442
2015,"Craig County","05000US40035",0.442
2016,"Luce County","05000US26095",0.442
2015,"Tulare County, CA","05000US06107",0.442
2017,"Webster County","05000US13307",0.442
2017,"Duplin County","05000US37061",0.442
2017,"Andrews County","05000US48003",0.442
2017,"Metcalfe County","05000US21169",0.442
2017,"Wetzel County","05000US54103",0.442
2016,"Martin County","05000US21159",0.442
2017,"Logan County","05000US05083",0.442
2017,"Anson County","05000US37007",0.442
2016,"Greene County","05000US42059",0.442
2016,"Bates County","05000US29013",0.442
2017,"Accomack County","05000US51001",0.442
2016,"Logan County","05000US54045",0.441
2015,"McMinn County","05000US47107",0.441
2016,"Piute County","05000US49031",0.441
2017,"Owen County","05000US21187",0.441
2016,"Marion County","05000US47115",0.441
2016,"Minidoka County","05000US16067",0.441
2017,"Beauregard Parish","05000US22011",0.441
2017,"Atascosa County","05000US48013",0.441
2015,"Jackson County","05000US12063",0.441
2016,"Fayette County","05000US18041",0.441
2016,"Union County","05000US35059",0.441
2017,"Brown County","05000US39015",0.441
2015,"Levy County","05000US12075",0.441
2017,"Washington County","05000US21229",0.441
2017,"Crosby County","05000US48107",0.441
2017,"Beckham County","05000US40009",0.44
2016,"Washington County","05000US18175",0.44
2015,"Butler County","05000US21031",0.44
2015,"Stephens County","05000US13257",0.44
2016,"Cass County","05000US18017",0.44
2015,"Caddo County","05000US40015",0.44
2017,"McCurtain County","05000US40089",0.44
2017,"Stone County","05000US29209",0.44
2015,"Lawrence County","05000US21127",0.44
2015,"Knott County","05000US21119",0.44
2016,"Harlan County","05000US21095",0.44
2015,"Bates County","05000US29013",0.44
2015,"Whitley County","05000US21235",0.44
2016,"King and Queen County","05000US51097",0.439
2017,"Benewah County","05000US16009",0.439
2017,"Hopewell city","05000US51670",0.439
2016,"Wayne County","05000US13305",0.439
2016,"Fayette County","05000US48149",0.439
2016,"Cherokee County","05000US48073",0.439
2016,"Turner County","05000US13287",0.439
2015,"Desha County","05000US05041",0.439
2015,"Grant County","05000US53025",0.439
2016,"Ripley County","05000US29181",0.439
2016,"Stone County","05000US29209",0.439
2015,"Edmonson County","05000US21061",0.439
2015,"Hughes County","05000US40063",0.439
2016,"Shelby County","05000US48419",0.439
2015,"Vance County","05000US37181",0.439
2016,"McNairy County","05000US47109",0.439
2016,"Wright County","05000US29229",0.439
2016,"McDonald County","05000US29119",0.439
2016,"Carroll County","05000US05015",0.439
2017,"Dunklin County","05000US29069",0.439
2015,"Monroe County","05000US21171",0.439
2017,"Adair County","05000US21001",0.439
2015,"Wetzel County","05000US54103",0.439
2015,"Atascosa County","05000US48013",0.439
2016,"Jefferson Davis County","05000US28065",0.439
2015,"Atoka County","05000US40005",0.439
2016,"Harmon County","05000US40057",0.439
2016,"Highlands County, FL","05000US12055",0.439
2015,"Marion County","05000US47115",0.438
2015,"Burke County","05000US13033",0.438
2015,"Sabine Parish","05000US22085",0.438
2015,"Logan County","05000US54045",0.438
2017,"Edgefield County","05000US45037",0.438
2015,"Jasper County","05000US48241",0.438
2016,"Jasper County","05000US48241",0.438
2017,"Alger County","05000US26003",0.438
2017,"Live Oak County","05000US48297",0.438
2016,"Dawson County","05000US31047",0.438
2015,"Montgomery County","05000US28097",0.438
2016,"Noxubee County","05000US28103",0.438
2015,"Duplin County","05000US37061",0.438
2015,"Scotland County","05000US37165",0.438
2017,"Jackson County","05000US01071",0.438
2017,"Lawrence County","05000US17101",0.438
2015,"Lawrence County","05000US17101",0.438
2017,"Greene County","05000US47059",0.438
2016,"Sunflower County","05000US28133",0.438
2016,"Hamblen County","05000US47063",0.438
2016,"Douglas County","05000US29067",0.438
2015,"Bollinger County","05000US29017",0.438
2015,"Carroll County","05000US39019",0.438
2015,"Decatur County","05000US47039",0.437
2016,"Jackson County","05000US12063",0.437
2017,"Cibola County","05000US35006",0.437
2017,"Beaver County","05000US40007",0.437
2015,"Limestone County","05000US48293",0.437
2017,"Phillips County","05000US05107",0.437
2017,"Tulare County, CA","05000US06107",0.437
2017,"Jim Wells County","05000US48249",0.437
2016,"Gordon County","05000US13129",0.437
2015,"Clinton County","05000US21053",0.437
2017,"Terrebonne Parish, LA","05000US22109",0.437
2015,"Chesterfield County","05000US45025",0.437
2016,"Jefferson County","05000US40067",0.437
2017,"Huntingdon County","05000US42061",0.437
2015,"Fayette County","05000US18041",0.437
2016,"Cass County","05000US17017",0.437
2016,"Jackson County","05000US01071",0.437
2016,"Carroll County","05000US39019",0.437
2017,"Stephens County","05000US48429",0.437
2016,"Larue County","05000US21123",0.437
2016,"Butler County","05000US01013",0.437
2016,"Perry County","05000US05105",0.437
2017,"Franklin County","05000US53021",0.436
2016,"White County","05000US47185",0.436
2015,"Wright County","05000US29229",0.436
2017,"Duval County","05000US48131",0.436
2015,"Webster County","05000US13307",0.436
2015,"Clinton County","05000US18023",0.436
2015,"Daviess County","05000US18027",0.436
2017,"Barry County","05000US29009",0.436
2017,"Perry County","05000US05105",0.436
2016,"Clark County","05000US55019",0.436
2016,"Dent County","05000US29065",0.436
2015,"Dent County","05000US29065",0.436
2015,"Chickasaw County","05000US28017",0.436
2015,"Ziebach County","05000US46137",0.436
2017,"Laurens County","05000US13175",0.436
2017,"Brunswick County","05000US51025",0.436
2016,"Powell County","05000US21197",0.436
2015,"Trousdale County","05000US47169",0.436
2017,"Madison County","05000US12079",0.436
2016,"Accomack County","05000US51001",0.435
2016,"Nicholas County","05000US54067",0.435
2016,"Vermilion Parish","05000US22113",0.435
2015,"Camas County","05000US16025",0.435
2016,"Collingsworth County","05000US48087",0.435
2016,"Chickasaw County","05000US28017",0.435
2016,"Alger County","05000US26003",0.435
2015,"Hamilton County","05000US20075",0.435
2016,"Calhoun County","05000US28013",0.435
2015,"Holmes County","05000US28051",0.435
2017,"Carroll County","05000US05015",0.435
2017,"Acadia Parish","05000US22001",0.435
2015,"DeWitt County","05000US48123",0.435
2016,"Merced County, CA","05000US06047",0.435
2016,"Duplin County","05000US37061",0.435
2016,"Waller County","05000US48473",0.435
2015,"Haralson County","05000US13143",0.434
2016,"Chesterfield County","05000US45025",0.434
2016,"Barbour County","05000US01005",0.434
2015,"McDuffie County","05000US13189",0.434
2015,"Beckham County","05000US40009",0.434
2017,"McCulloch County","05000US48307",0.434
2017,"Dallas County","05000US29059",0.434
2016,"McCulloch County","05000US48307",0.434
2016,"Marion County","05000US21155",0.434
2016,"Hughes County","05000US40063",0.434
2017,"Ford County","05000US20057",0.434
2016,"Love County","05000US40085",0.434
2017,"Texas County","05000US29215",0.434
2017,"Leslie County","05000US21131",0.434
2015,"Alexander County","05000US37003",0.433
2015,"Caldwell County","05000US48055",0.433
2016,"Ziebach County","05000US46137",0.433
2016,"Grayson County","05000US21085",0.433
2016,"Jeff Davis County","05000US13161",0.433
2017,"Sullivan County","05000US29211",0.433
2015,"Randolph County","05000US01111",0.433
2015,"Red River County","05000US48387",0.433
2015,"Pendleton County","05000US21191",0.433
2016,"Northampton County","05000US37131",0.433
2017,"Butler County","05000US01013",0.433
2016,"Rusk County","05000US48401",0.433
2015,"San Saba County","05000US48411",0.433
2016,"Ozark County","05000US29153",0.433
2015,"Cass County","05000US17017",0.433
2016,"Houston County","05000US48225",0.433
2016,"Edgefield County","05000US45037",0.433
2017,"Hardeman County","05000US48197",0.433
2017,"Hardin County","05000US47071",0.433
2016,"Assumption Parish","05000US22007",0.433
2017,"Del Norte County","05000US06015",0.433
2017,"Lake County","05000US26085",0.432
2016,"Lafourche Parish","05000US22057",0.432
2016,"Barry County","05000US29009",0.432
2016,"Bleckley County","05000US13023",0.432
2017,"Treutlen County","05000US13283",0.432
2016,"Madera County, CA","05000US06039",0.432
2015,"Jay County","05000US18075",0.432
2017,"Webster Parish","05000US22119",0.432
2015,"Jeff Davis County","05000US13161",0.432
2015,"Acadia Parish","05000US22001",0.432
2017,"Jefferson County","05000US40067",0.432
2016,"Daviess County","05000US18027",0.432
2016,"Acadia Parish","05000US22001",0.431
2017,"Clark County","05000US55019",0.431
2016,"Delaware County","05000US40041",0.431
2017,"Whitfield County, GA","05000US13313",0.431
2017,"Delta County","05000US08029",0.431
2015,"Crenshaw County","05000US01041",0.431
2016,"Hale County","05000US48189",0.431
2017,"Jasper County","05000US48241",0.431
2015,"Emanuel County","05000US13107",0.431
2016,"Webster County","05000US21233",0.431
2017,"Upshur County","05000US54097",0.431
2017,"Ripley County","05000US29181",0.431
2015,"Irwin County","05000US13155",0.431
2017,"Ritchie County","05000US54085",0.431
2017,"Jenkins County","05000US13165",0.431
2015,"Franklin County","05000US53021",0.431
2017,"Montgomery County","05000US13209",0.431
2016,"Trousdale County","05000US47169",0.431
2016,"Terry County","05000US48445",0.431
2015,"Torrance County","05000US35057",0.431
2015,"Washington County","05000US21229",0.431
2017,"Covington city","05000US51580",0.431
2017,"Kit Carson County","05000US08063",0.431
2017,"Grayson County","05000US21085",0.431
2017,"Clay County","05000US05021",0.431
2016,"Tulare County, CA","05000US06107",0.431
2016,"Sampson County","05000US37163",0.431
2015,"Merced County, CA","05000US06047",0.431
2015,"Cass County","05000US18017",0.431
2017,"Newton County","05000US48351",0.431
2015,"Lamb County","05000US48279",0.431
2016,"Tishomingo County","05000US28141",0.431
2017,"Bradley County","05000US05011",0.43
2017,"Lafourche Parish","05000US22057",0.43
2017,"Cannon County","05000US47015",0.43
2016,"Wetzel County","05000US54103",0.43
2017,"Ohio County","05000US21183",0.43
2016,"Caroline County","05000US24011",0.43
2015,"Stone County","05000US29209",0.43
2015,"Eastland County","05000US48133",0.43
2017,"Casey County","05000US21045",0.43
2016,"Red River County","05000US48387",0.43
2017,"Mifflin County","05000US42087",0.43
2017,"Pike County","05000US39131",0.43
2017,"Jefferson Davis County","05000US28065",0.43
2016,"Petersburg city","05000US51730",0.43
2015,"Clarke County","05000US01025",0.43
2015,"Lake County","05000US26085",0.43
2015,"Ripley County","05000US29181",0.43
2015,"Harlan County","05000US21095",0.43
2017,"White Pine County","05000US32033",0.43
2017,"Putnam County","05000US12107",0.43
2016,"Terrebonne Parish, LA","05000US22109",0.43
2016,"DeKalb County","05000US01049",0.43
2016,"Huntingdon County","05000US42061",0.43
2015,"Clarendon County","05000US45027",0.43
2016,"Lawrence County","05000US17101",0.43
2017,"Nicholas County","05000US54067",0.43
2015,"Nome Census Area","05000US02180",0.43
2016,"Lunenburg County","05000US51111",0.429
2015,"Fayette County","05000US48149",0.429
2017,"Henry County","05000US21103",0.429
2017,"Madera County, CA","05000US06039",0.429
2015,"Leslie County","05000US21131",0.429
2015,"Jefferson Davis Parish","05000US22053",0.429
2015,"Breckinridge County","05000US21027",0.429
2016,"Fleming County","05000US21069",0.429
2015,"Lafayette County","05000US12067",0.429
2016,"Colusa County","05000US06011",0.429
2016,"Lincoln County","05000US54043",0.429
2015,"Johnson County","05000US21115",0.429
2017,"King County","05000US48269",0.429
2017,"Highlands County, FL","05000US12055",0.429
2016,"Sullivan County","05000US42113",0.429
2016,"Titus County","05000US48449",0.429
2017,"Pendleton County","05000US54071",0.429
2015,"Bailey County","05000US48017",0.429
2016,"Greer County","05000US40055",0.429
2017,"Morgan County","05000US39115",0.429
2016,"Lake County","05000US26085",0.429
2015,"Polk County","05000US13233",0.429
2016,"Dallas County","05000US01047",0.429
2015,"Okfuskee County","05000US40107",0.428
2015,"Polk County","05000US48373",0.428
2017,"Ralls County","05000US29173",0.428
2015,"Hale County","05000US01065",0.428
2016,"Jeff Davis County","05000US48243",0.428
2015,"Towns County","05000US13281",0.428
2015,"Washington County","05000US18175",0.428
2016,"Harrison County","05000US29081",0.428
2016,"Candler County","05000US13043",0.428
2017,"Bollinger County","05000US29017",0.428
2016,"Clay County","05000US01027",0.428
2016,"Heard County","05000US13149",0.428
2015,"Colusa County","05000US06011",0.428
2016,"Andrews County","05000US48003",0.428
2017,"Hancock County","05000US47067",0.427
2015,"Lafourche Parish","05000US22057",0.427
2015,"Greene County","05000US42059",0.427
2015,"Terry County","05000US48445",0.427
2015,"Meagher County","05000US30059",0.427
2017,"Henry County","05000US47079",0.427
2016,"Sullivan County","05000US29211",0.427
2016,"Pointe Coupee Parish","05000US22077",0.427
2017,"Camp County","05000US48063",0.426
2016,"Butler County","05000US21031",0.426
2016,"Franklin County","05000US53021",0.426
2015,"Lassen County","05000US06035",0.426
2015,"Terrebonne Parish, LA","05000US22109",0.426
2016,"Menifee County","05000US21165",0.426
2017,"Perry County","05000US18123",0.426
2016,"Whitley County","05000US21235",0.426
2015,"Martin County","05000US21159",0.426
2016,"Hamilton County","05000US20075",0.426
2016,"St. Martin Parish","05000US22099",0.426
2015,"Reynolds County","05000US29179",0.426
2015,"Fulton County","05000US42057",0.426
2016,"Madison County","05000US12079",0.426
2016,"Union Parish","05000US22111",0.426
2015,"Fairfield County","05000US45039",0.426
2016,"Yazoo County","05000US28163",0.426
