year,geo_name,geo,high_school_graduation
2017,"Morgan County","05000US18109",0.91
2017,"Washington County, MD","05000US24043",0.91
2017,"Harvey County","05000US20079",0.91
2017,"St. Francois County","05000US29187",0.91
2016,"Putnam County, NY","05000US36079",0.91
2016,"Washington County, MD","05000US24043",0.91
2017,"Marion County","05000US54049",0.91
2016,"Dare County","05000US37055",0.91
2016,"Lincoln County","05000US47103",0.91
2016,"Vigo County, IN","05000US18167",0.91
2017,"Gilmer County","05000US13123",0.91
2017,"Kerr County","05000US48265",0.91
2016,"Worcester County","05000US24047",0.91
2017,"Jefferson County","05000US54037",0.91
2017,"Henderson County","05000US21101",0.91
2016,"Drew County","05000US05043",0.91
2016,"Muskingum County","05000US39119",0.909
2016,"Greene County, OH","05000US39057",0.909
2015,"Gibson County","05000US18051",0.909
2015,"Fulton County","05000US18049",0.909
2016,"Shasta County, CA","05000US06089",0.909
2016,"Hancock County","05000US18059",0.909
2016,"Meigs County","05000US39105",0.909
2017,"Jackson County","05000US19097",0.909
2015,"Rusk County","05000US55107",0.909
2017,"Cottle County","05000US48101",0.909
2016,"Tipton County","05000US18159",0.909
2017,"Nodaway County","05000US29147",0.909
2015,"Madison County","05000US29123",0.909
2016,"Washington County, TN","05000US47179",0.909
2016,"Lafayette County","05000US29107",0.909
2016,"Clark County","05000US16033",0.909
2015,"Clark County","05000US16033",0.909
2016,"Nassau County, NY","05000US36059",0.909
2015,"Robertson County","05000US48395",0.909
2015,"Summit County","05000US49043",0.909
2017,"Coshocton County","05000US39031",0.909
2016,"Benton County","05000US19011",0.909
2017,"Webster County","05000US29225",0.909
2017,"Hampshire County, MA","05000US25015",0.909
2017,"Beaverhead County","05000US30001",0.909
2017,"Middlesex County, MA","05000US25017",0.909
2015,"LaGrange County","05000US18087",0.909
2016,"LaGrange County","05000US18087",0.909
2017,"Cullman County","05000US01043",0.909
2015,"Orange County","05000US48361",0.909
2016,"Orange County","05000US48361",0.909
2017,"Cleburne County","05000US05023",0.909
2015,"Clay County","05000US48077",0.909
2016,"Falls County","05000US48145",0.909
2017,"Greene County, MO","05000US29077",0.909
2015,"O'Brien County","05000US19141",0.909
2016,"Miller County","05000US29131",0.909
2017,"Cheyenne County","05000US31033",0.908
2016,"Ellis County","05000US20051",0.908
2017,"Liberty County","05000US48291",0.908
2016,"Grant County","05000US21081",0.908
2015,"Navarro County","05000US48349",0.908
2015,"Mason County","05000US21161",0.908
2016,"Washington County","05000US39167",0.908
2016,"O'Brien County","05000US19141",0.908
2015,"Gallatin County","05000US21077",0.908
2015,"Orange County","05000US18117",0.908
2017,"Washington County","05000US19183",0.908
2015,"Caldwell County","05000US21033",0.908
2016,"Perry County","05000US42099",0.908
2017,"Winnebago County, WI","05000US55139",0.908
2017,"Rockingham County, NH","05000US33015",0.908
2016,"Webb County, TX","05000US48479",0.908
2016,"Duval County","05000US48131",0.908
2016,"St. Charles County, MO","05000US29183",0.908
2017,"Jackson County","05000US39079",0.908
2015,"Grant County","05000US40053",0.908
2017,"Missaukee County","05000US26113",0.908
2017,"Bristol County","05000US44001",0.908
2017,"Daviess County","05000US21059",0.908
2016,"Benton County","05000US29015",0.908
2016,"Bond County","05000US17005",0.908
2017,"Morrow County","05000US39117",0.908
2015,"Independence County","05000US05063",0.908
2015,"Preble County","05000US39135",0.908
2017,"Stark County","05000US38089",0.908
2017,"DeKalb County","05000US18033",0.908
2016,"Pulaski County","05000US29169",0.907
2017,"Ocean County, NJ","05000US34029",0.907
2015,"Waupaca County","05000US55135",0.907
2015,"Neosho County","05000US20133",0.907
2015,"Guernsey County","05000US39059",0.907
2015,"Spencer County","05000US18147",0.907
2015,"Menifee County","05000US21165",0.907
2017,"Door County","05000US55029",0.907
2015,"Hancock County","05000US19081",0.907
2016,"Adams County","05000US39001",0.907
2017,"Crawford County","05000US29055",0.907
2015,"Portage County, OH","05000US39133",0.907
2017,"Hot Spring County","05000US05059",0.907
2017,"Cooper County","05000US29053",0.907
2017,"Red Willow County","05000US31145",0.907
2017,"McCracken County","05000US21145",0.907
2017,"Osage County","05000US20139",0.907
2015,"Grant County","05000US21081",0.907
2017,"Adams County","05000US31001",0.907
2017,"Surry County","05000US37171",0.907
2016,"Pike County","05000US21195",0.907
2016,"Wayne County","05000US42127",0.907
2015,"Chittenden County, VT","05000US50007",0.907
2015,"Carbon County","05000US42025",0.907
2015,"Warren County","05000US17187",0.907
2016,"Dawson County","05000US48115",0.907
2015,"Cambria County, PA","05000US42021",0.907
2017,"Hale County","05000US48189",0.907
2015,"Huron County","05000US39077",0.907
2015,"Coffee County","05000US47031",0.907
2016,"Linn County","05000US29115",0.907
2015,"Sussex County, NJ","05000US34037",0.907
2017,"Stoddard County","05000US29207",0.907
2017,"Lincoln County","05000US37109",0.907
2016,"Greene County","05000US05055",0.907
2017,"Presidio County","05000US48377",0.907
2017,"Cumberland County, ME","05000US23005",0.907
2015,"Daviess County","05000US21059",0.906
2015,"Lawrence County","05000US42073",0.906
2017,"Cerro Gordo County","05000US19033",0.906
2017,"Crawford County","05000US39033",0.906
2017,"Walker County","05000US01127",0.906
2017,"Perry County","05000US42099",0.906
2015,"Gregg County, TX","05000US48183",0.906
2017,"Jefferson County","05000US39081",0.906
2017,"Douglas County","05000US55031",0.906
2016,"Daviess County","05000US21059",0.906
2016,"Missaukee County","05000US26113",0.906
2016,"Matagorda County","05000US48321",0.906
2015,"Rusk County","05000US48401",0.906
2015,"Otoe County","05000US31131",0.906
2017,"Jackson County","05000US55053",0.906
2017,"Pike County","05000US29163",0.906
2017,"Westmoreland County, PA","05000US42129",0.906
2015,"Marshall County","05000US17123",0.906
2016,"Armstrong County","05000US42005",0.906
2016,"Van Buren County","05000US05141",0.906
2015,"Bosque County","05000US48035",0.906
2015,"Lake County","05000US06033",0.906
2017,"Brown County","05000US39015",0.905
2016,"Jefferson County, MO","05000US29099",0.905
2015,"Sevier County","05000US05133",0.905
2017,"Labette County","05000US20099",0.905
2015,"Galveston County, TX","05000US48167",0.905
2016,"Nevada County, CA","05000US06057",0.905
2015,"McLennan County, TX","05000US48309",0.905
2016,"Carroll County","05000US33003",0.905
2016,"Cumberland County, PA","05000US42041",0.905
2015,"Jackson County","05000US19097",0.905
2016,"Barry County","05000US29009",0.905
2015,"Caribou County","05000US16029",0.905
2016,"Carroll County","05000US18015",0.905
2015,"Howell County","05000US29091",0.905
2016,"Caribou County","05000US16029",0.905
2016,"Atascosa County","05000US48013",0.905
2015,"Jefferson County, MO","05000US29099",0.905
2016,"Tolland County, CT","05000US09013",0.905
2015,"Warren County, NJ","05000US34041",0.905
2015,"Outagamie County, WI","05000US55087",0.905
2015,"Miller County","05000US29131",0.905
2016,"Kendall County, IL","05000US17093",0.905
2017,"Scurry County","05000US48415",0.905
2015,"Carter County","05000US29035",0.905
2017,"Ravalli County","05000US30081",0.905
2017,"Colfax County","05000US31037",0.905
2017,"Walworth County, WI","05000US55127",0.905
2016,"Morrow County","05000US39117",0.905
2017,"Neosho County","05000US20133",0.904
2017,"Dale County","05000US01045",0.904
2017,"Elmore County","05000US01051",0.904
2016,"Vernon County","05000US55123",0.904
2015,"Green Lake County","05000US55047",0.904
2016,"Fond du Lac County, WI","05000US55039",0.904
2017,"Fond du Lac County, WI","05000US55039",0.904
2016,"Santa Cruz County, CA","05000US06087",0.904
2015,"Tuolumne County","05000US06109",0.904
2017,"King William County","05000US51101",0.904
2016,"Trinity County","05000US48455",0.904
2017,"Tom Green County, TX","05000US48451",0.904
2016,"Somervell County","05000US48425",0.904
2015,"Medina County","05000US48325",0.904
2016,"Eastland County","05000US48133",0.904
2017,"Grundy County","05000US17063",0.904
2016,"Johnson County","05000US17087",0.904
2017,"Fulton County","05000US18049",0.904
2015,"Monroe County, IN","05000US18105",0.904
2015,"Bradley County, TN","05000US47011",0.904
2017,"Vermillion County","05000US18165",0.904
2016,"Warren County","05000US42123",0.904
2017,"Venango County","05000US42121",0.904
2015,"Mercer County, PA","05000US42085",0.904
2017,"McPherson County","05000US20113",0.904
2017,"Cumberland County, PA","05000US42041",0.904
2016,"Payne County","05000US40119",0.904
2015,"Edmonson County","05000US21061",0.904
2016,"Pulaski County","05000US21199",0.904
2017,"Cotton County","05000US40033",0.904
2016,"Cherokee County","05000US40021",0.904
2015,"Ramsey County","05000US38071",0.904
2015,"Burlington County, NJ","05000US34005",0.904
2015,"Rockingham County, NH","05000US33015",0.904
2017,"Renville County","05000US27129",0.904
2017,"Stevens County","05000US27149",0.904
2015,"Jefferson County","05000US31095",0.904
2015,"Stone County","05000US29209",0.904
2017,"Pemiscot County","05000US29155",0.904
2015,"Bradley County","05000US05011",0.903
2017,"Cedar County","05000US29039",0.903
2017,"Mercer County, NJ","05000US34021",0.903
2016,"Lamoille County","05000US50015",0.903
2016,"Noble County","05000US40103",0.903
2017,"Shawano County","05000US55115",0.903
2015,"Pike County","05000US21195",0.903
2016,"Murray County","05000US27101",0.903
2016,"Sequoyah County","05000US40135",0.903
2017,"Carlton County","05000US27017",0.903
2016,"Adams County, PA","05000US42001",0.903
2016,"Logan County","05000US21141",0.903
2016,"Calhoun County","05000US19025",0.903
2015,"Anderson County","05000US20003",0.903
2017,"Washington County, TN","05000US47179",0.903
2016,"Hampshire County, MA","05000US25015",0.903
2016,"Nowata County","05000US40105",0.903
2016,"Chippewa County","05000US55017",0.903
2016,"Clinton County","05000US42035",0.903
2016,"Milam County","05000US48331",0.903
2015,"Barnstable County, MA","05000US25001",0.903
2016,"Cherokee County","05000US19035",0.903
2015,"Dunklin County","05000US29069",0.903
2015,"Siskiyou County","05000US06093",0.903
2016,"Greene County","05000US19073",0.903
2015,"Putnam County, NY","05000US36079",0.903
2015,"Logan County","05000US21141",0.903
2016,"Caddo County","05000US40015",0.903
2016,"Angelina County","05000US48005",0.903
2015,"Winnebago County, WI","05000US55139",0.903
2016,"Lauderdale County","05000US01077",0.903
2015,"Clark County","05000US21049",0.903
2017,"Washington County, PA","05000US42125",0.903
2017,"St. Charles County, MO","05000US29183",0.903
2016,"Palo Pinto County","05000US48363",0.903
2017,"Winston County","05000US01133",0.903
2017,"Emmet County","05000US19063",0.903
2017,"Shelby County","05000US39149",0.903
2015,"McKean County","05000US42083",0.903
2015,"Greene County, OH","05000US39057",0.903
2015,"Grant County","05000US18053",0.903
2015,"Harrison County","05000US21097",0.903
2017,"Crawford County","05000US42039",0.903
2016,"Texas County","05000US29215",0.903
2015,"Gray County","05000US48179",0.903
2017,"Hardin County, KY","05000US21093",0.903
2015,"Greenlee County","05000US04011",0.902
2016,"Sublette County","05000US56035",0.902
2015,"Jasper County","05000US18073",0.902
2017,"Jasper County","05000US18073",0.902
2017,"Wilbarger County","05000US48487",0.902
2015,"Brown County","05000US39015",0.902
2016,"White County","05000US17193",0.902
2017,"Cameron County, TX","05000US48061",0.902
2015,"Jefferson County","05000US39081",0.902
2017,"Trinity County","05000US48455",0.902
2015,"Henry County","05000US18065",0.902
2017,"Allen County","05000US20001",0.902
2015,"Boyle County","05000US21021",0.902
2016,"Cass County, MO","05000US29037",0.902
2015,"Dickinson County","05000US19059",0.902
2017,"Pottawattamie County","05000US19155",0.902
2017,"Hays County, TX","05000US48209",0.902
2017,"Marshall County","05000US20117",0.902
2015,"Page County","05000US19145",0.902
2015,"Union County, NC","05000US37179",0.902
2016,"Kerr County","05000US48265",0.902
2017,"Plymouth County, MA","05000US25023",0.902
2017,"Middlesex County, NJ","05000US34023",0.902
2017,"Clinton County","05000US18023",0.902
2017,"Marion County","05000US05089",0.902
2017,"Perry County","05000US17145",0.902
2017,"Johnson County, KS","05000US20091",0.902
2015,"Randolph County","05000US29175",0.902
2015,"Boone County","05000US19015",0.901
2017,"Dallas County","05000US01047",0.901
2016,"Boone County","05000US05009",0.901
2017,"Mercer County","05000US17131",0.901
2016,"Conway County","05000US05029",0.901
2016,"Newton County","05000US18111",0.901
2016,"Hall County","05000US31079",0.901
2015,"Hancock County","05000US39063",0.901
2017,"Cloud County","05000US20029",0.901
2016,"Moultrie County","05000US17139",0.901
2016,"Greene County","05000US18055",0.901
2015,"Floyd County","05000US21071",0.901
2017,"St. Clair County","05000US01115",0.901
2017,"Otoe County","05000US31131",0.901
2016,"Elk County","05000US42047",0.901
2017,"Bradley County, TN","05000US47011",0.901
2015,"Moultrie County","05000US17139",0.901
2016,"Fulton County","05000US18049",0.901
2015,"Grimes County","05000US48185",0.901
2017,"Brown County","05000US46013",0.901
2016,"Harper County","05000US20077",0.901
2017,"McKean County","05000US42083",0.901
2015,"Nassau County, NY","05000US36059",0.901
2016,"Wright County, MN","05000US27171",0.901
2016,"Cheyenne County","05000US31033",0.901
2016,"Scurry County","05000US48415",0.901
2015,"Washington County","05000US50023",0.901
2016,"McLeod County","05000US27085",0.901
2015,"Charles County, MD","05000US24017",0.9
2016,"Adair County","05000US29001",0.9
2017,"Washington County","05000US51191",0.9
2016,"Lincoln County","05000US21137",0.9
2017,"Brookings County","05000US46011",0.9
2015,"Randolph County","05000US18135",0.9
2016,"Macon County","05000US47111",0.9
2017,"Page County","05000US19145",0.9
2017,"Cheatham County","05000US47021",0.9
2017,"Warrick County","05000US18173",0.9
2017,"New Kent County","05000US51127",0.9
2017,"Woodford County","05000US21239",0.9
2017,"Yadkin County","05000US37197",0.9
2016,"Cocke County","05000US47029",0.9
2016,"Aransas County","05000US48007",0.9
2015,"Hanover County, VA","05000US51085",0.9
2015,"White County","05000US13311",0.9
2015,"Fluvanna County","05000US51065",0.9
2016,"Fluvanna County","05000US51065",0.9
2017,"Fluvanna County","05000US51065",0.9
2017,"Washington County","05000US13303",0.9
2015,"Del Norte County","05000US06015",0.9
2017,"Powhatan County","05000US51145",0.9
2016,"Swift County","05000US27151",0.9
2015,"Polk County","05000US37149",0.9
2016,"Boone County","05000US19015",0.9
2017,"Cherokee County","05000US20021",0.9
2015,"Pickens County","05000US13227",0.9
2015,"Washington County, MD","05000US24043",0.9
2015,"Fulton County","05000US21075",0.9
2016,"Floyd County","05000US21071",0.9
2017,"Burke County","05000US37023",0.9
2015,"Shenandoah County","05000US51171",0.9
2017,"Orange County, CA","05000US06059",0.9
2017,"Pender County","05000US37141",0.9
2015,"Dickson County","05000US47043",0.9
2017,"Dickson County","05000US47043",0.9
2016,"McLennan County, TX","05000US48309",0.9
2015,"Oconee County","05000US13219",0.9
2016,"Wasatch County","05000US49051",0.9
2015,"Wasatch County","05000US49051",0.9
2015,"Stevens County","05000US27149",0.9
2017,"Mingo County","05000US54059",0.9
2017,"Franklin County","05000US47051",0.9
2016,"Polk County","05000US47139",0.9
2016,"Lake County, OH","05000US39085",0.9
2016,"Limestone County","05000US48293",0.9
