year,geo_name,geo,grads_total
2013,"St. Louis County, MN","05000US27137",6077
2014,"New Hanover County, NC","05000US37129",6050
2015,"Escambia County, FL","05000US12033",6050
2014,"Tulare County, CA","05000US06107",6047
2013,"Escambia County, FL","05000US12033",6045
2015,"DeKalb County, IL","05000US17037",6043
2014,"Payne County","05000US40119",6036
2013,"Lee County, AL","05000US01081",6028
2014,"Weber County, UT","05000US49057",6023
2014,"Grant County","05000US18053",6023
2015,"Whatcom County, WA","05000US53073",6011
2013,"Weber County, UT","05000US49057",6008
2015,"Tulare County, CA","05000US06107",6002
2014,"Broome County, NY","05000US36007",5973
2013,"Arlington County, VA","05000US51013",5970
2015,"Union County, NJ","05000US34039",5963
2015,"Butler County, OH","05000US39017",5955
2015,"Grant County","05000US18053",5954
2015,"Lake County, IL","05000US17097",5939
2014,"Passaic County, NJ","05000US34031",5937
2013,"Whatcom County, WA","05000US53073",5930
2015,"Broome County, NY","05000US36007",5920
2015,"Bulloch County","05000US13031",5898
2014,"San Luis Obispo County, CA","05000US06079",5887
2013,"Bell County, TX","05000US48027",5883
2013,"Kern County, CA","05000US06029",5871
2015,"San Joaquin County, CA","05000US06077",5866
2015,"Wood County, OH","05000US39173",5864
2015,"Adams County, CO","05000US08001",5857
2014,"Pickens County, SC","05000US45077",5839
2013,"Brown County, WI","05000US55009",5828
2014,"Butler County, OH","05000US39017",5823
2014,"Wood County, OH","05000US39173",5823
2014,"St. Louis County, MN","05000US27137",5811
2015,"Marion County, FL","05000US12083",5797
2014,"Jefferson County, CO","05000US08059",5795
2014,"Whatcom County, WA","05000US53073",5763
2013,"Pickens County, SC","05000US45077",5761
2013,"Washington County, AR","05000US05143",5758
2014,"Lake County, IL","05000US17097",5754
2015,"Delaware County, IN","05000US18035",5742
2013,"Rutherford County, TN","05000US47149",5740
2013,"Chittenden County, VT","05000US50007",5700
2014,"Coles County","05000US17029",5698
2015,"Brown County, WI","05000US55009",5693
2015,"Harrisonburg city","05000US51660",5686
2014,"Bristol County, MA","05000US25005",5679
2015,"Johnson County, KS","05000US20091",5673
2013,"Greenville County, SC","05000US45045",5646
2014,"St. Mary Parish","05000US22101",5639
2013,"Broome County, NY","05000US36007",5636
2013,"New Hanover County, NC","05000US37129",5628
2015,"Platte County","05000US29165",5615
2013,"Wood County, OH","05000US39173",5613
2013,"Benton County","05000US41003",5612
2013,"Bayamón Municipio, PR","05000US72021",5606
2015,"Jefferson County, CO","05000US08059",5593
2013,"Camden County, NJ","05000US34007",5587
2014,"Greene County, OH","05000US39057",5582
2014,"Harrisonburg city","05000US51660",5577
2014,"Brown County, WI","05000US55009",5565
2015,"Greene County, OH","05000US39057",5557
2015,"Bayamón Municipio, PR","05000US72021",5555
2015,"Coles County","05000US17029",5547
2014,"Camden County, NJ","05000US34007",5545
2014,"Hamilton County, TN","05000US47065",5526
2013,"Riley County","05000US20161",5524
2014,"Arlington County, VA","05000US51013",5520
2014,"Delaware County, IN","05000US18035",5520
2013,"Jefferson County, CO","05000US08059",5505
2015,"Bristol County, MA","05000US25005",5496
2013,"Harrisonburg city","05000US51660",5491
2013,"Payne County","05000US40119",5485
2014,"Johnson County, KS","05000US20091",5480
2015,"Ada County, ID","05000US16001",5477
2015,"Mobile County, AL","05000US01097",5470
2013,"Coles County","05000US17029",5463
2013,"Butler County, OH","05000US39017",5450
2013,"Indiana County","05000US42063",5448
2014,"Kern County, CA","05000US06029",5439
2013,"Greene County, OH","05000US39057",5437
2015,"Cumberland County, ME","05000US23005",5434
2013,"Ada County, ID","05000US16001",5419
2013,"Pike County","05000US01109",5417
2014,"Greenville County, SC","05000US45045",5413
2013,"San Luis Obispo County, CA","05000US06079",5411
2015,"Rutherford County, TN","05000US47149",5410
2014,"Rutherford County, TN","05000US47149",5408
2014,"Chittenden County, VT","05000US50007",5387
2014,"Jefferson County, TX","05000US48245",5383
2015,"Greenville County, SC","05000US45045",5365
2013,"Jackson County","05000US17077",5358
2014,"Ponce Municipio, PR","05000US72113",5352
2013,"Madison County","05000US16065",5347
2014,"Doña Ana County, NM","05000US35013",5339
2013,"Bristol County, MA","05000US25005",5335
2015,"Camden County, NJ","05000US34007",5333
2015,"Hamilton County, TN","05000US47065",5324
2015,"Chittenden County, VT","05000US50007",5312
2013,"Allen County, IN","05000US18003",5308
2014,"Mobile County, AL","05000US01097",5300
2014,"Madison County","05000US16065",5294
2014,"Cumberland County, ME","05000US23005",5293
2014,"Bayamón Municipio, PR","05000US72021",5291
2014,"Snohomish County, WA","05000US53061",5287
2013,"Macomb County, MI","05000US26099",5284
2013,"Stanislaus County, CA","05000US06099",5279
2013,"Cumberland County, ME","05000US23005",5278
2014,"Bulloch County","05000US13031",5266
2015,"San Mateo County, CA","05000US06081",5257
2015,"Madison County","05000US16065",5238
2013,"Hamilton County, TN","05000US47065",5234
2014,"Black Hawk County, IA","05000US19013",5220
2014,"Stanislaus County, CA","05000US06099",5220
2015,"Ponce Municipio, PR","05000US72113",5189
2015,"Arlington County, VA","05000US51013",5186
2013,"Mobile County, AL","05000US01097",5183
2013,"Johnson County, KS","05000US20091",5179
2015,"Doña Ana County, NM","05000US35013",5177
2015,"Stark County, OH","05000US39151",5168
2013,"Adams County, CO","05000US08001",5162
2013,"Bulloch County","05000US13031",5154
2015,"Lafayette County","05000US28071",5151
2013,"Ponce Municipio, PR","05000US72113",5149
2015,"Jefferson County, TX","05000US48245",5142
2014,"Adams County, CO","05000US08001",5140
2014,"Ada County, ID","05000US16001",5138
2015,"La Crosse County, WI","05000US55063",5128
2013,"La Crosse County, WI","05000US55063",5128
2014,"Jackson County","05000US17077",5124
2013,"Delaware County, IN","05000US18035",5118
2014,"Plymouth County, MA","05000US25023",5113
2015,"Gwinnett County, GA","05000US13135",5102
2013,"Doña Ana County, NM","05000US35013",5088
2013,"Black Hawk County, IA","05000US19013",5080
2015,"Stanislaus County, CA","05000US06099",5063
2013,"Rensselaer County, NY","05000US36083",5063
2013,"Northampton County, PA","05000US42095",5040
2014,"San Mateo County, CA","05000US06081",5037
2014,"Gwinnett County, GA","05000US13135",5001
2014,"Lancaster County, PA","05000US42071",4961
2014,"Cumberland County, NC","05000US37051",4942
2013,"Platte County","05000US29165",4942
2015,"Jackson County","05000US17077",4938
2015,"Berks County, PA","05000US42011",4936
2015,"Black Hawk County, IA","05000US19013",4931
2015,"Northampton County, PA","05000US42095",4920
2013,"Plymouth County, MA","05000US25023",4877
2013,"Berks County, PA","05000US42011",4876
2013,"Madison County, IL","05000US17119",4874
2015,"Lancaster County, PA","05000US42071",4868
2014,"Madison County, IL","05000US17119",4861
2014,"Macomb County, MI","05000US26099",4860
2014,"Northampton County, PA","05000US42095",4859
2014,"Polk County, FL","05000US12105",4855
2014,"Lafayette County","05000US28071",4824
2013,"St. Charles County, MO","05000US29183",4824
2014,"La Crosse County, WI","05000US55063",4802
2014,"Indiana County","05000US42063",4799
2013,"Forrest County","05000US28035",4788
2015,"Anne Arundel County, MD","05000US24003",4788
2015,"Dougherty County","05000US13095",4788
2013,"Lancaster County, PA","05000US42071",4769
2013,"Jefferson County, TX","05000US48245",4762
2015,"Madison County, IL","05000US17119",4760
2014,"Marion County, FL","05000US12083",4750
2014,"Allen County, IN","05000US18003",4749
2014,"Forrest County","05000US28035",4743
2014,"Platte County","05000US29165",4736
2014,"Rensselaer County, NY","05000US36083",4734
2015,"Anchorage Municipality, AK","05000US02020",4733
2014,"Anchorage Municipality, AK","05000US02020",4728
2014,"Lake County, IN","05000US18089",4711
2015,"Forrest County","05000US28035",4707
2013,"Albany County","05000US56001",4694
2015,"Richmond County, GA","05000US13245",4686
2015,"Allen County, IN","05000US18003",4684
2015,"Watauga County","05000US37189",4657
2014,"Berks County, PA","05000US42011",4653
2013,"Luzerne County, PA","05000US42079",4634
2015,"Gloucester County, NJ","05000US34015",4631
2015,"Eau Claire County, WI","05000US55035",4620
2015,"Rensselaer County, NY","05000US36083",4615
2014,"Anne Arundel County, MD","05000US24003",4610
2015,"St. Lucie County, FL","05000US12111",4605
2014,"Stark County, OH","05000US39151",4602
2013,"Eau Claire County, WI","05000US55035",4600
2014,"Winona County","05000US27169",4580
2014,"Pike County","05000US01109",4580
2013,"St. Lucie County, FL","05000US12111",4577
2014,"St. Charles County, MO","05000US29183",4569
2015,"Saratoga County, NY","05000US36091",4543
2015,"Plymouth County, MA","05000US25023",4531
2014,"Luzerne County, PA","05000US42079",4530
2015,"St. Charles County, MO","05000US29183",4507
2013,"Anchorage Municipality, AK","05000US02020",4505
2013,"Cameron County, TX","05000US48061",4500
2013,"Polk County, FL","05000US12105",4497
2014,"Eau Claire County, WI","05000US55035",4488
2015,"Indiana County","05000US42063",4481
2014,"Weld County, CO","05000US08123",4480
2013,"Watauga County","05000US37189",4474
2013,"Lake County, IN","05000US18089",4470
2015,"Winona County","05000US27169",4466
2013,"Winona County","05000US27169",4456
2015,"Smith County, TX","05000US48423",4454
2015,"Walker County","05000US48471",4448
2014,"Dauphin County, PA","05000US42043",4443
2013,"Weld County, CO","05000US08123",4432
2015,"Ocean County, NJ","05000US34029",4420
2015,"Pike County","05000US01109",4414
2014,"Walker County","05000US48471",4406
2013,"Bibb County, GA","05000US13021",4395
2013,"Dauphin County, PA","05000US42043",4370
2013,"Sangamon County, IL","05000US17167",4354
2014,"Watauga County","05000US37189",4353
2013,"Monmouth County, NJ","05000US34025",4351
2015,"Polk County, FL","05000US12105",4344
2013,"Strafford County, NH","05000US33017",4343
2014,"Albany County","05000US56001",4342
2015,"Weld County, CO","05000US08123",4333
2013,"Linn County, IA","05000US19113",4320
2014,"Oktibbeha County","05000US28105",4315
2013,"Stark County, OH","05000US39151",4314
2015,"Lowndes County, GA","05000US13185",4303
2013,"Saratoga County, NY","05000US36091",4303
2013,"Walker County","05000US48471",4303
2013,"Bay County, MI","05000US26017",4300
2013,"San Mateo County, CA","05000US06081",4299
2015,"Luzerne County, PA","05000US42079",4299
2015,"Sangamon County, IL","05000US17167",4288
2013,"Nueces County, TX","05000US48355",4286
2013,"Montgomery County, MD","05000US24031",4286
2013,"St. Mary Parish","05000US22101",4270
2014,"Calcasieu Parish, LA","05000US22019",4262
2013,"Oktibbeha County","05000US28105",4258
2015,"Monmouth County, NJ","05000US34025",4253
2013,"Lackawanna County, PA","05000US42069",4249
2014,"Ocean County, NJ","05000US34029",4248
2013,"Lehigh County, PA","05000US42077",4246
2014,"Saratoga County, NY","05000US36091",4241
2015,"Strafford County, NH","05000US33017",4236
2014,"Bibb County, GA","05000US13021",4224
2015,"Oktibbeha County","05000US28105",4222
2014,"St. Lucie County, FL","05000US12111",4215
2015,"Lackawanna County, PA","05000US42069",4215
2015,"Horry County, SC","05000US45051",4211
2014,"Houston County, GA","05000US13153",4208
2013,"Ocean County, NJ","05000US34029",4206
2014,"Nueces County, TX","05000US48355",4182
2014,"Richmond County, GA","05000US13245",4179
2015,"Dauphin County, PA","05000US42043",4161
2014,"Monmouth County, NJ","05000US34025",4153
2014,"Linn County, IA","05000US19113",4150
2014,"Montgomery County, MD","05000US24031",4146
2013,"Horry County, SC","05000US45051",4141
2014,"Sangamon County, IL","05000US17167",4140
2015,"Allen County, OH","05000US39003",4135
2015,"Nueces County, TX","05000US48355",4134
2015,"St. Mary Parish","05000US22101",4124
2015,"Linn County, IA","05000US19113",4113
2015,"Bibb County, GA","05000US13021",4112
2015,"Oneida County, NY","05000US36065",4095
2014,"Strafford County, NH","05000US33017",4091
2015,"Caguas Municipio, PR","05000US72025",4084
2013,"Montgomery County, AL","05000US01101",4084
2013,"Gwinnett County, GA","05000US13135",4078
2015,"Bay County, MI","05000US26017",4075
2013,"St. Clair County, IL","05000US17163",4052
2015,"Albany County","05000US56001",4052
2015,"Cabell County","05000US54011",4047
2015,"Madison County","05000US21151",4042
2014,"Horry County, SC","05000US45051",4041
2014,"Cameron County, TX","05000US48061",4040
2013,"Craighead County, AR","05000US05031",4032
2013,"Marion County, FL","05000US12083",4027
2015,"St. Clair County, IL","05000US17163",4021
2014,"Lackawanna County, PA","05000US42069",4021
2015,"Houston County, GA","05000US13153",4009
2013,"Cumberland County, NC","05000US37051",4004
2013,"Smith County, TX","05000US48423",3989
2013,"Bucks County, PA","05000US42017",3988
2013,"Lorain County, OH","05000US39093",3987
2013,"Lowndes County, GA","05000US13185",3982
2013,"Richmond County, GA","05000US13245",3974
2015,"Montgomery County, MD","05000US24031",3966
2015,"Ouachita Parish, LA","05000US22073",3956
2014,"Bay County, MI","05000US26017",3947
2015,"Macomb County, MI","05000US26099",3941
2015,"Lake County, IN","05000US18089",3937
2015,"Calcasieu Parish, LA","05000US22019",3936
2014,"Oneida County, NY","05000US36065",3933
2014,"Lowndes County, GA","05000US13185",3929
2014,"St. Clair County, IL","05000US17163",3926
2013,"Cumberland County, PA","05000US42041",3904
2015,"Lehigh County, PA","05000US42077",3900
2013,"Washington County, RI","05000US44009",3898
2014,"Madison County","05000US21151",3895
2014,"Cabell County","05000US54011",3891
2013,"Calcasieu Parish, LA","05000US22019",3890
2013,"Lafayette County","05000US28071",3886
2015,"Washington County, RI","05000US44009",3884
2014,"Gloucester County, NJ","05000US34015",3876
2014,"Montgomery County, AL","05000US01101",3873
2014,"Smith County, TX","05000US48423",3871
2015,"Montgomery County, AL","05000US01101",3859
2014,"Dougherty County","05000US13095",3856
2014,"Kenosha County, WI","05000US55059",3855
2014,"Atlantic County, NJ","05000US34001",3843
2014,"Lehigh County, PA","05000US42077",3838
2013,"Dougherty County","05000US13095",3837
2014,"Lorain County, OH","05000US39093",3836
2014,"Ouachita Parish, LA","05000US22073",3833
2013,"Gloucester County, NJ","05000US34015",3826
2015,"St. Lawrence County, NY","05000US36089",3822
2014,"Morris County, NJ","05000US34027",3822
2014,"Craighead County, AR","05000US05031",3820
2015,"Mecosta County","05000US26107",3817
2015,"Craighead County, AR","05000US05031",3814
2015,"Carolina Municipio, PR","05000US72031",3806
2015,"Cass County, ND","05000US38017",3797
2013,"Kenosha County, WI","05000US55059",3794
2013,"Anne Arundel County, MD","05000US24003",3788
2013,"Madison County","05000US21151",3788
2014,"Cumberland County, PA","05000US42041",3782
2015,"Floyd County","05000US13115",3779
2013,"Dakota County, MN","05000US27037",3757
2014,"Mecosta County","05000US26107",3751
2015,"Atlantic County, NJ","05000US34001",3735
2014,"Washington County, RI","05000US44009",3733
2014,"Caguas Municipio, PR","05000US72025",3721
2013,"Tulare County, CA","05000US06107",3719
2014,"Grafton County","05000US33009",3708
2013,"Mecosta County","05000US26107",3698
2013,"Oneida County, NY","05000US36065",3695
2015,"Yavapai County, AZ","05000US04025",3665
2015,"Marion County, OR","05000US41047",3657
2014,"Cass County, ND","05000US38017",3651
2014,"Placer County, CA","05000US06061",3634
2015,"Cumberland County, PA","05000US42041",3632
2014,"Penobscot County, ME","05000US23019",3617
2015,"Blue Earth County","05000US27013",3616
2015,"Kenosha County, WI","05000US55059",3615
2013,"Cass County, ND","05000US38017",3607
2014,"St. Lawrence County, NY","05000US36089",3597
2013,"St. Lawrence County, NY","05000US36089",3592
